,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
ANC1P_212,0.01364387282431325,-0.021580244329044377,-0.0008104460394077795,-0.025883128204218203,-0.033390613312653465,-0.018773966793687466,0.045652103141529884,0.03261721278672568,-0.04245847467370947,0.012542041060662049
ANC1P_215,0.007839360515937475,-0.01917114578873393,-0.019020303791930683,-4.4496978169823144e-05,-0.00864149821003758,0.0034472315831809057,0.01976223886187894,0.007800180404532305,-0.00532738196614426,-0.0004713412359028046
ANC1P_221,-0.001958045358820493,-0.0037273940550754084,-0.004021917336078274,-0.020865385495165523,-0.01237655481936299,0.014586179749276817,0.022157317424267,0.026011371567119232,0.005638070954900428,-0.010534292210180677
ANC1P_223,-0.0006336024364716659,-0.02315344606809446,0.003189559817882349,-0.04122895911867417,-0.03406371743635541,0.01540893119817155,0.0042257064089381655,-0.02426166868413512,-0.05255882167458193,-0.004147341485610819
ANC1P_226,0.005571027189983178,-0.04507448834249045,0.011484186881678756,-0.086041497444948,-0.09593144805486313,-0.02639768780155255,-0.05158264879689349,-0.052857645714940005,-0.12560114977307663,-0.011005673678856404
ANC1P_231,-0.004863579083447947,0.005149750145633344,0.0006657920702842096,0.004483865126226097,-0.0012280599099034738,-0.0055878852145099965,0.004927429401834867,0.002183728050627664,-0.0008287832031085069,-0.01005923293203242
ANC1P_234,0.013354713376195343,-0.004247945582576996,0.009295787158250286,-0.03492930463224338,-0.019404230314907817,-0.010130478337219487,0.046827959513456016,0.055410956035190626,-0.02988278417658416,0.01912138296709105
ANC1P_235,-0.001480137789372981,-0.0007184481448029908,-0.002625926839043788,-0.030992354967958706,-0.03063252778553958,0.009270782280648883,0.004397577549629013,-0.03010201311340308,0.14705151085302873,-0.04100356259744024
ANC1P_239,0.008776838392530547,0.002034010600354071,0.0023774017113610715,-0.010754375901776574,-0.0036032086539126928,0.016667207757149066,0.04599511091750736,-0.0016897233430690807,0.0070209296885447095,0.011254985290451082
ANC1P_252,0.01014320729779912,-0.012074605406951777,0.009776996581683331,-0.02670992736647652,-0.03680053353169247,-0.007180042956241696,-0.014573221199365527,-0.02869496163649918,-0.03172896095840331,-0.008653746935857395
ANC1P_261,0.008394658173272016,-0.013749381941876351,0.006757773830400716,-0.051966262036096014,-0.050686746441274654,-0.011918572137964711,0.018646266953904797,0.034248026836945396,0.03756261226856525,-0.0027664023482147533
ANC1P_271,0.010445764582368032,-0.01528316993162647,0.0021725175473483404,-0.039887311040189104,-0.03342025509223222,-0.002488500017171953,-0.007459745372902447,0.018507545063021862,-0.028525556070786075,-0.0002465867047630429
ANC1P_275,0.0010532926228596102,-0.017483605262142397,0.00902296604330296,-0.03809726944983311,-0.050692142422944945,-0.021065288312228307,-0.009230826112895803,-0.03710925317121528,-0.02501177183784212,0.0013041611448870358
ANC1P_290,0.0008617291316868846,-0.015491889493385485,-0.0002528935226834952,-0.05486687112618209,-0.04699522790031555,0.006618159403562756,0.029370189804374797,0.007553895372141358,-0.006945529115751101,0.0041076066765209475
ANC1P_291,-0.0007469184651636458,-0.021358049461569793,0.00488898151692903,-0.054990018948877915,-0.063506569082105,-0.008811236943084397,0.023712365060660844,-0.009749016348556194,-0.048874292283808796,0.012730525491129206
ANC1P_302,0.010530278540439919,-0.0070515659149665766,0.007695016009439186,-0.02552959088377219,-0.028697119526074403,-0.030804488859695466,0.03903025586452973,0.032486951345793394,-0.03021831375545678,0.017203803528581214
ANC1P_308,0.00039593707521463895,-0.03883175535260123,0.003922611695761729,-0.0334254996633538,0.07519706135371503,-0.03555377058010369,-0.006245715940088532,-0.03754121044662443,0.016350481170009232,-0.013192448460036383
ANC1P_402,-0.00450859399787981,0.0037866772131308034,0.0020524413690229874,0.005514659536017729,-0.0019425893270469618,-0.005156485342979635,0.0023102397192112894,0.00047663815116570375,-0.002266184405420749,-0.006463345708302165
ANC1P_416,-0.0015982094455548063,-0.013649683419269724,0.03519783075913195,0.013899896407329991,-0.003855684315698974,-0.000865803844384445,0.002435347842499259,0.018703658130366046,-0.00708661827865531,-0.003205248358909339
ANC1P_419,-0.002550954744974192,0.0013551661397786096,-0.0024941692367934603,-0.002398005603872006,-0.000449842034859979,0.0027136727522865988,-0.0017324024552260906,-0.0019882415488769642,0.011340770636931664,0.002798105569723813
ANC1P_421,0.006223413142469804,-0.00547647279123753,0.019981826343602283,0.00615002371431415,0.001397370807905952,0.003282808141834983,-0.004470987757473202,0.004485025949740739,-0.002855078930261455,-0.003976451586582069
ANC1P_425,0.012059220176177507,0.005596632976349027,0.003869238019241991,-0.0008158389003310764,0.003255936631246461,0.006933820175429942,0.0047399891819396274,-0.01111550313546404,0.002163717895649235,-0.007854027139852646
ANC1P_508,-0.00350026553780905,-0.036402636749686315,0.015106918812952607,-0.03472681466708029,0.07020575330131362,-0.05286368028005784,0.009999934132415945,-0.018114059905536252,0.006863777061061244,-0.001731003964990126
ANC1P_529,-0.0016195920323576782,-0.027791419421050942,0.01678182628849287,-0.022505630561864803,0.05247572638052033,-0.03091147505500737,0.007271984755044981,-0.013369796085077539,0.004073152839363631,-0.007766559227894627
ANC1P_541,-0.0024649112275174257,-0.050599391078552845,0.03155085962824265,-0.049574472065424265,0.09974621710684232,-0.08256262241465674,0.010099701525197449,-0.026143407697861224,0.009698474714232807,-0.001130267147355223
ANC1P_553,-0.002032026113265343,-0.053618533798758354,0.03511838139099608,-0.0506490656644789,0.10471054324747166,-0.0810303975457476,0.010554416873323402,-0.03321190673198838,0.013775253624765327,-0.010144406887273645
ANC1P_568,-0.002053904870635005,-0.027370742985611693,0.014915037182415313,-0.02889102669050643,0.05282055651282597,-0.03963830796918305,0.0054781949933731325,-0.012226116138842776,0.005388512751599822,-0.004343834337340288
ANC1P_570,-0.005794337620006903,-0.05446917934765783,0.030605838921335036,-0.08589389768273369,0.05908445312487805,-0.017449659503237493,0.13972397658110264,0.10675088189245738,-0.03688270436676465,0.04061462519450879
ANC1P_587,-0.0007058540450270977,-0.027056900264360705,0.013766706173841669,-0.026276258967543212,0.05070393553209279,-0.042014649864875735,-0.000149686057005095,-0.007429899847998898,0.0058864112864701525,0.00215222177204994
ANC1P_599,-0.004155305514342073,-0.044847133679159934,0.025367626723942056,-0.04353354173594843,0.08877950016039758,-0.06991868597618053,0.006370338970351184,-0.0178006384305206,0.010960618463593837,-0.006080504930565816
ANC1P_603,-0.002880639013961531,-0.069141215204781,0.12281575169778261,0.06593644995810309,-0.016182583085420782,0.060168113751026896,-0.0086607611255518,0.0258722022719662,0.004159280341848208,-0.06431322498650788
ANC1P_615,-0.007981679664082213,-0.05141787333737381,0.1011711310343075,0.05334019985511237,-0.03023587780263696,-0.013696209054293005,0.007674984873691791,0.04890055346526242,-0.022464205651566677,0.013035253331376742
ANC1P_680,0.01301069910349481,0.004919834617006756,0.0018483895017242424,-0.015096544917112764,0.0009061117981357366,0.0061429649464888395,0.04233655338401959,0.041051874905162725,-0.014279026324914635,-0.016576623884556184
ANC1P_690,0.0035897980164848156,-0.028735602900261305,0.06265534412762393,0.03737635653014463,-0.012214477426409336,0.009403551290630025,-0.005207302919435359,0.005540620650763627,0.006297899359294523,-0.021026036135377103
ANC1P_700,0.004774932955792153,-0.029680032088402943,0.05740464234585415,0.0350441609022927,-0.009848145115590866,0.02259762927501124,-0.0075187866939187605,0.0024982542107674817,0.004787020234979818,-0.016768349366252055
ANC1P_703,0.002662879200571876,0.002541078400596405,0.006834555005703064,-0.001651222357208441,-0.005588477014380203,-0.012521900542240104,0.01941666503349578,0.01153410167608967,-0.007410071251117951,0.009744297667429725
ANC1P_706,0.002110900476035106,-0.030885773368488998,0.0599048435646622,0.030595869502184358,-0.01874434951521042,0.02427745035492951,0.029126387774048,-0.0038137157885746865,0.024267846261343422,0.1937467860621408
ANC1P_720,0.002827336692200068,-0.07758310171294246,0.16039464303654635,0.07674065438611434,-0.05256695682569116,0.013622975467467283,0.004135332854336667,0.04040313129796657,0.04905424495173936,-0.04351432987938002
ANC1P_740,-0.006955024285930993,-0.013470978453097105,0.03655436872183109,0.02365008443609171,-0.01862761681387794,-0.015180909990171717,0.008496156348638298,0.03540857826235151,0.0023892025495987094,0.008390900076531663
ANC1P_750,9.731808046469032e-05,-0.035664883348807117,0.07425340653014019,0.04341283659726952,-0.01727618008111164,-0.003300469311700157,0.00141802403348272,0.02632046893039793,0.004606156648772784,0.016458330002167683
ANC1P_765,-0.00345023831435001,-0.014242238797210746,0.0251341713879751,0.01831894698245783,-0.006445149963314123,0.009718921685255368,-0.00915244517565847,0.0075837150794008275,0.0012974487122619463,-0.006957921036265944
ANC1P_776,0.008859068634313096,-0.03199189233923451,0.05205452174756639,0.03057290006054451,-0.008197603085967058,0.033620696623247896,-0.003704926722683744,0.002564638814658862,0.014062465069147462,-0.0205635134785886
ANC1P_785,-0.0034411934296436093,-0.03702879760840692,0.060861310311183955,0.03466290570233031,-0.003672533163960871,0.033903977214250924,-0.0036580541679437713,0.027781186851180507,0.005812713266899505,-0.0361116656298752
ANC1P_795,0.01151971392154721,-0.06451584090912552,0.12359037124174994,0.06686848798906868,-0.022489717370716557,0.05222431791587127,0.002656050633463472,0.01150874475254334,0.018466506602758902,-0.03949279016527424
ANC1P_811,-0.00401634785208265,0.0018398773319079466,0.0008314009439978057,-0.0055580229768997,-0.009810945861205882,-0.004092159344175082,0.032866174943931396,0.01994871082231591,-0.005400193890836569,0.0026284691194055788
ANC1P_901,0.001031291881260119,-0.0044630694363987635,-0.008324682104316914,-0.008303718630370377,-0.0002843819494413765,0.009324457593444965,0.020843488772637243,0.042958445222245505,0.0009083608083300848,-0.0068771086045383584
ANC1P_902,0.014663805339462821,-0.062092376022666165,0.027349363260397778,-0.06825728178417971,0.13297816422234598,-0.10285693601139032,0.005742973399514535,-0.05203698322754653,0.046424667430923695,-0.013964555482806852
ANC1P_917,0.05201400163234957,-0.15826317861267014,-0.1770475691775068,0.15867865718017432,-0.04335936919871139,-0.0756285085861791,0.04585923647473594,-0.012880020327815657,0.013970720907881727,-0.009864857672529355
ANC1P_918,-0.0017981172351461082,0.0006894681233021695,-0.0017195900563813358,-0.0076224291222309,-0.006024207849799258,0.00027171431169199865,0.024839828125881577,0.017848568962135547,-0.0033336154861026454,0.0028072073215177546
ANC1P_919,0.01345551540242757,-0.009612651369175242,-0.006948877361723498,-0.010975162054492168,-0.017599646680550356,-0.006294982740804942,0.04567413413311793,0.03186757380557682,-0.01150644874228159,0.01174671198960283
ANC1P_920,0.03415810860009206,-0.1188405558662475,-0.13047763876199736,0.11088462345510604,-0.028965247594978413,-0.04278602165438459,0.025664577752268974,-0.0142319701510239,0.01469717991727381,0.00012450414294555806
ANC1P_924,0.00886255614771237,0.01579412086633496,0.0016158349677986034,-0.002618793874064403,1.2136404395341173e-05,0.0027154278702713306,0.005778444438191174,-0.0015945138226795585,0.004017063449583616,-0.006655442264208753
ANC1P_931,0.0006024467398412596,-0.0019791627559988863,-0.0020225370319552774,-0.010046106908660674,0.00042600057632939783,0.009981296775944557,0.01964164710991878,0.016275581639399,0.004569069563727627,-0.0018004022171260773
ANC1P_935,0.002577447190324285,0.00448365434878882,-0.00848171851176921,0.0038806142958927596,-0.006928738817475743,-0.0007645328490567672,0.03849312577899631,0.0026458202417828777,0.00990994727439363,-0.00010302125907878698
ANC1P_939,0.007922323703867147,0.006542279316432551,0.0003262545348174996,-0.01033554747887695,-0.005968605607894835,0.007416649635376272,-0.02179307561875633,-0.017977087605162673,-0.015578807826122039,0.027173058056828545
ANC1P_940,-0.0030614379325790103,0.005087386255416775,0.0010921168564101385,0.0036574322422956405,-0.0005080894879485874,-0.004102223739825256,-0.004122271059870812,-0.00177578279125064,-0.00022150202730593529,-0.00012613253268762615
ANC1P_995,0.001598408472767485,0.00029764844001609227,0.00010002242330639464,-0.0234199437951778,-0.02286160388613601,-0.014119735503853707,0.03711340890480528,0.06192822963212257,0.0014643916883487988,0.03696299846658396
ANC1P_996,0.0037848103955374825,0.003957866403454923,-0.006937297686499645,-0.01269520290912692,-0.015210387440600921,-0.013351613031937012,-0.012081739995892382,0.024128607337626593,0.014889102548456419,0.03794352217390149
ANC1P_998,0.018028516203485584,0.003016248026853084,0.0017121569139412441,-0.005185161338374728,0.008842163993921497,0.01477093910527296,-0.009546307915435518,-0.0032437961104952906,-0.0007615000712131619,-0.004350031775095642
ANC1P_999,-0.008510916109253511,-0.0841118863491766,-0.040778715930711945,-0.08025153747378264,0.05284223149544244,0.10207698863091334,-0.20253309611847267,0.07956817572046326,-0.025999240183120473,0.0968096524792071
WKL_2.0,0.12657646774221215,0.036931335269180195,0.026919610672783964,0.013867260121654242,-0.013213227602683454,-0.062140250388849204,0.04293022884589692,-0.0694969121866425,0.012080630135120177,-0.0163961546884116
WKL_3.0,0.1863152029532682,0.01566128296829912,-0.0038590073398416017,-0.03279886569103771,0.005801348570817985,-0.016209290663184397,-0.14240394482030555,0.1497487898052491,0.007195983122918563,0.025618519546488965
SCHL_7.0,0.015927354593980605,0.0010466415877788595,-0.0032138895614157357,-0.00964578294142055,0.004958244658789244,0.007419970592275362,-0.03368192197432867,0.03398118195596723,0.003041617018851365,-0.0029585462427784374
SCHL_9.0,-0.0023435266302357293,-0.019500372490328263,0.006337595553371734,-0.033654582856888965,-0.04042455458839534,-0.010416332135768277,-0.015066234745022864,-0.02598984781686103,-0.04717629284223171,-0.0006780391953094464
SCHL_10.0,-0.0022373911666551524,-0.011162790011452059,0.030769134304512398,0.019328292175033734,-0.010305555452139945,0.0006999007980249249,0.0009440857306719635,-0.004725909955599235,0.006173146673794779,0.09275950358590959
SCHL_11.0,0.017764951963165264,-0.013946556282329502,0.0033089778269406235,0.0036311548788422426,-0.022086434499140578,-0.0065091173660070945,-0.0007500592114951646,0.0037839409302546116,-0.019073743872253378,-0.0020318888902526484
SCHL_12.0,0.021470486582022677,-0.04271081178115494,-0.05096321540127364,0.031062856047666294,-0.005391640386526189,-0.006025015335520866,0.0006312179523661333,0.011888964271226226,0.0030242012923302453,0.0003547790630482498
SCHL_13.0,0.030962945737807526,-0.019191571875486178,-0.0255366248507472,0.01122472378534255,-0.0060656810754074475,-0.015401948631683328,0.028365209739177683,-0.0025642119271558662,-0.007831476255659588,0.004671995889005246
SCHL_14.0,0.03309845900617717,-0.02432370087270338,-0.03585988711131694,0.005034951371712508,0.021578418726322126,0.03703972501236842,0.01633326565658272,-0.0022721169611205775,-0.002058194239294857,-0.024251251509070208
SCHL_15.0,0.01542503394922605,-0.024243176677769186,-0.012756729510971253,-0.03284119307045336,-0.009312105775510148,0.01700558688297708,-0.0398075257278991,0.02443942333562955,-0.03876538618288348,0.007499247509995308
SCHL_16.0,0.048606838146576806,-0.00825466289443672,-0.020413441493274773,-0.04649626441137532,0.01817531952045601,0.041916566966427024,-0.00020337616084124282,0.007387014000362229,-0.015258709670733523,0.010104878723243822
SCHL_17.0,0.028021896788532133,-0.03930514744378664,-0.03763876639389719,-0.004283343742720568,0.004273800740656938,-0.017449843070005522,-0.0022409121666890678,0.027572359403725086,0.0011004198349170698,0.007478584087639324
SCHL_18.0,0.013349856508931878,-0.0027576175032010567,-0.020661644768125122,-0.025576006811635195,-0.016439603536884676,0.025806460763718248,0.015915419655288848,-0.02516703123384636,0.025069207871644242,0.0328588903348796
SCHL_19.0,0.00607840261797536,-0.009084379054241152,-0.010730726367844569,-0.032967032303305596,0.023242189420234614,0.08848869633556446,0.007669192701190207,-0.03676635929269897,0.02645560939377946,-0.01490818938871332
SCHL_20.0,-0.028428432350098794,0.027839735996626383,-0.00537734807359773,0.013470973088059075,0.001456507020224323,-0.039584280509302634,0.0032838685017179837,0.0007443831811937026,-0.0008195483796204234,0.017669855221291393
SCHL_21.0,-0.05177994787670176,0.046041395857497946,0.05140297123301987,0.045061655531251354,-0.018565410440248224,-0.05828697991557558,-0.011287241906423611,0.008719274807682783,-0.0009526048605045932,-0.03733989739805161
SCHL_22.0,-0.037080603664986035,0.004984880636345174,0.04876530362845784,0.05690903979269546,-0.020492322195268867,-0.05986071634556089,-0.00163412178854595,0.010178950324672538,-0.0003240062122258731,-0.018566935396949414
SCHL_23.0,-0.017201193613319985,0.011326361997987004,0.0226474776871836,0.016222953076822193,-0.010752944725766515,-0.020964192813802903,0.0040064517020779065,0.010498500183803688,0.0019437759340847098,-0.0006940834426049345
SCHL_24.0,-0.021582421621992566,-0.0008985330024942152,0.019261947341324772,0.010760939983515629,0.0062117791992623884,-0.022864106423442512,-0.011636659886890166,0.005273662545535412,-0.022626497518061756,0.0161178483548534
RELSHIPP_21,-0.02639869136694752,0.05202589191999622,0.06597465799149815,0.027855907262289575,-0.04895320988754984,-0.12437672801998678,-0.027991137150683267,0.009575137900958723,-0.054158968556784225,0.024071165200963588
RELSHIPP_22,0.0017772043396965741,-0.005607153126823171,-0.020044099551240473,-0.010917775556424475,0.014873562582966236,0.052868024224360606,0.0002608590625996586,-0.00010147872031707589,0.005053069657692925,-0.002556204346441733
RELSHIPP_23,0.001201657688975562,0.00486922942671886,0.0026114091616578185,-0.0021429445460932257,-0.003454495744104091,-0.007505967312909704,-0.012945843564962946,0.015168118278665947,0.0034094225662807363,0.001565741072952677
RELSHIPP_24,-0.002967607863327377,-0.01569381716764224,-0.02181483647311419,0.01662801304968413,0.003871316231677372,0.006540604278725378,-0.001321013946205143,-0.00504696937135361,-0.004081966268069666,-0.009971252296610706
RELSHIPP_25,0.04202793215674619,-0.018867499296200647,-0.049569866294664026,0.007963298919618826,0.04029344265072829,0.10431576821556188,0.05339641649942805,-0.03582676152034896,-0.010188511530663663,-0.022379391434133436
RELSHIPP_26,0.01802750002939352,-0.011304786288976621,-0.01835703261705478,0.00470890602060821,0.0006835436134223898,0.012686384333381772,0.020455714808232797,0.016139353271587286,-0.0015215601957117926,-0.013084980210757801
RELSHIPP_27,0.00831804707329276,-0.017322865063040198,-0.012206597366557522,-0.01682970700767792,0.011297664901870633,0.018066322975767955,0.004949417478145295,-0.004005583892940734,-0.017098389235109843,-0.0118840736706451
RELSHIPP_28,0.006399239536313472,-0.028387689564011765,-0.01746891799062081,0.008986620536170567,0.014051145089143494,0.008959215241144937,0.004938558136484281,-0.011488435800696363,0.006407189083884858,-0.009423756301375973
RELSHIPP_29,0.015972340858305543,-0.009775889343757053,-0.005703638552073094,-0.016594168101659177,-0.024276097693781334,-0.0207915219491106,-0.015232592820305962,0.023093774436603463,-0.015293567343639073,0.008225000941446951
RELSHIPP_30,0.025146345267605945,-0.03679389395934182,-0.036736825908431824,0.01706476175400656,0.0007122984532049534,0.004793728478635904,0.04080603429973876,-0.008439109190967744,-0.0015104223104100076,0.0032935595414734105
RELSHIPP_32,0.003259980712287975,-0.01286515648792266,-0.018295230642273893,0.012102974724700323,-0.008578596507266336,-0.014447237130766429,-0.009723839018506144,0.0164229608265648,-0.006528683170122575,0.00871424673144591
RELSHIPP_33,0.013481578601284941,-0.011980790292468456,-0.00854682779629342,-0.021772500406958467,-0.014935497961505726,0.002066258585642592,-0.04786063461585552,0.01728586401025465,-0.013783259459095969,0.006875223464784724
RELSHIPP_34,0.0038486058251491714,-0.039404403555478314,0.013600272419566323,-0.02608594191375045,-0.0065695778879547315,0.0887421978012674,0.01601683645153718,-0.01119866265579825,0.023550818836085813,-0.03324524944373799
RELSHIPP_36,0.0029410944160175177,-0.048741923813046636,0.012491917446343486,-0.0460474730104013,0.0362790913411369,0.013478534475996421,0.07277700719406345,0.06097276889114573,-0.02717577766261263,0.023660819974907047
RELSHIPP_37,0.028984113461579405,-0.09276845038597344,-0.05961286308635035,-0.01954470502331852,0.06570633519633431,0.003775128806168216,-0.0736893083564998,0.03893193992508163,0.0063400546264449804,-0.021215154791169488
RELSHIPP_38,0.0485506794388938,-0.051935593662556886,-0.011707659337601683,-0.0569036247545619,0.0507698417889492,0.175323576241691,-0.01693719004048994,-0.053370280556539286,0.04625285873863514,0.008106220110539034
MSP_2.0,0.008449106285147551,-0.0361649907493069,0.02196111816659634,0.011338641346438711,-0.0384278465722621,-0.0030774105832533454,-0.013139345131473483,0.003123742243023347,-0.013237670338266394,0.006323049979267115
MSP_3.0,0.01808834615367386,-0.0007736283436982265,-0.02198103137222112,0.024730548097758483,-0.013027712736925573,-0.02953289425024197,-0.009100266096713973,-0.028566096820723256,9.504916715839042e-05,-0.009580149556213276
MSP_4.0,0.030828216056838175,0.0070108819747767195,-0.02464388602728862,0.01312027971491153,-0.027248502869119225,-0.0639528464571261,-0.06908904559021395,0.06730283767860228,0.020173227969139618,0.027285123566272485
MSP_5.0,0.010135468143656557,-0.02555354506176567,-0.0020208935360515757,-0.011734102337843905,0.023131788957195674,-0.040715207874565035,-0.023514376596660676,0.00713397649693953,0.014332397548724026,0.04081245974019586
MSP_6.0,0.049321378143190854,-0.10387768456204623,-0.07332063562566787,-0.06540703860598435,0.11362787389868002,0.26812568156377214,0.08989983569232,-0.048931237813044974,0.03178433737092777,-0.0504125287364035
WRK_2.0,0.2610882065621891,0.06863636325430067,0.04034355467626084,0.008494364581329085,-0.016699129065560016,-0.052474264732398086,0.029640073736629878,-0.05500313399981051,0.0037685664130156795,-2.7320299727966136e-05
DIS_2,-0.11952995189743748,-0.01815643194171214,0.04171682607644941,0.050139169181303116,0.008796059756154993,0.012793971915766473,0.14607242213768618,-0.2206347140936633,-0.041316779811088236,0.017964616702237104
MAR_2,0.01808834615367386,-0.0007736283436982205,-0.021981031372221082,0.024730548097758456,-0.013027712736925552,-0.029532894250241935,-0.009100266096713976,-0.028566096820723214,9.504916715840896e-05,-0.00958014955621327
MAR_3,0.030828216056838185,0.007010881974776707,-0.024643886027288623,0.013120279714911524,-0.027248502869119232,-0.06395284645712612,-0.06908904559021402,0.06730283767860236,0.020173227969139642,0.0272851235662725
MAR_4,0.010135468143656562,-0.025553545061765666,-0.0020208935360515813,-0.01173410233784391,0.023131788957195667,-0.04071520787456504,-0.023514376596660676,0.007133976496939534,0.014332397548724037,0.04081245974019586
MAR_5,0.04932137814319084,-0.10387768456204625,-0.07332063562566786,-0.06540703860598433,0.11362787389867997,0.2681256815637722,0.08989983569232003,-0.048931237813044974,0.03178433737092781,-0.05041252873640354
DREM_2.0,-0.10060974525958129,-0.00012059230824210437,0.03225313486863732,0.06291716005911695,-0.0010442168095565183,-0.021547764143764882,0.11805955304305502,-0.18751722201849072,-0.02433451504944383,0.0075737461919264965
RAC3P_2,0.0030464167808626316,-0.15306198136760477,0.06704694446058325,-0.15018730704309222,0.2944841554301063,-0.20970179787817012,-0.007444184852625051,-0.08812357149449722,0.06139509319897763,-0.024139190639859646
RAC3P_3,0.05991450298202836,-0.22628789667031915,-0.24618182879578168,0.21676619028494734,-0.05330493720920743,-0.09479020010611001,0.023525620969831226,-0.028361722615715495,0.020937905395536614,-0.005152004602425386
RAC3P_4,-0.0008810135949527008,-0.05843482511336747,0.12520199039089788,0.07120061333072197,-0.031267578147236276,-0.006751110407647595,-0.0016278648762107827,0.04376156923849071,-0.013922283384312761,0.004888634483251105
RAC3P_5,0.0025466552506966233,-0.04113036369415669,0.07232068717567573,0.03849876380487805,-0.022894015945840604,0.0275282775131526,-0.007048855709500244,-0.014894420639118378,0.043876789470301984,0.26819589604529814
RAC3P_6,0.004883247641209067,-0.09926403945139797,0.20621088558243295,0.10501477022946903,-0.06209061956798683,0.023881495220416823,0.00216385296145976,0.030456573304739845,0.05179879726930553,-0.053015940783554275
RAC3P_7,-0.00733112199641935,-0.017285197027188153,0.041315291930605444,0.029838007589868765,-0.018640098858024305,-0.015880744153689987,0.0005250758608447242,0.028398248781751165,0.0038258722319397935,0.009848982172150349
RAC3P_8,0.0020017284008787533,-0.04653762055024782,0.09764558315004708,0.05608807667641668,-0.023161636978635786,-0.008325488301701569,-0.01827783465252559,0.0325048024017496,0.00960230956920266,0.018723839020365826
RAC3P_9,-0.0034411934296436093,-0.03702879760840691,0.06086131031118398,0.03466290570233034,-0.003672533163960855,0.03390397721425093,-0.003658054167943756,0.027781186851180494,0.0058127132668994936,-0.036111665629875195
RAC3P_10,0.00521347358147831,-0.09832006620530685,0.15302580624688905,0.08678973045890744,-0.015859340759874715,0.10991250184162037,-0.022765289442822623,0.0187998370256546,0.021356676461938888,-0.07611008173921643
RAC3P_11,-0.003647043468814345,-0.014112861658847451,-0.0165188927778956,0.01823145549552756,0.0027519698649768973,-0.0003454556057694112,-0.0006519788352024012,-0.012497908099110418,-0.013246480594200916,-0.00603331955440515
RAC3P_15,0.0008496038503736203,-0.11311751592537875,0.013895770260367297,-0.2109033577447462,-0.2496512535182418,-0.018942958991130437,-0.08924555210492255,-0.1779335868417313,-0.16394257821380595,-0.03447725474309384
RAC3P_16,-0.0019050108790916404,-0.045263141298723206,0.02110808415272765,-0.09447918714029249,0.037090390292977664,-0.010016662272193432,0.15392143364686986,0.1305667034426619,-0.024885308276550208,0.04669660665503089
RAC3P_17,0.017412686344444542,-0.01802749165465945,-0.04521474742817974,-0.017090338096138358,-0.04183367452157062,-0.01689739917692007,0.17786291514963945,0.14086177360289992,0.009845781147206226,0.014293014346972957
RAC3P_19,-0.0008860327639291319,0.001705521493177992,0.006642001248273123,-0.004549142072387145,-0.005222028796576616,0.01737508607520294,0.05972605362925446,0.021118925950333406,0.00015172762951993536,0.046235856713224055
RAC3P_20,0.0044871958641825365,-0.004921641131871609,0.010662929316635525,-0.005113434187250173,-0.00632572674668996,0.011183051720544694,0.020329269877760483,0.025436664347617936,0.0051397780434068,-0.004825556565183027
RAC3P_21,0.0037065121999535836,0.003953158032568161,0.0038642570268228927,-0.006632921788094311,-0.008479705061790074,-0.006146163914184264,0.01570153788182224,0.034109936487711254,0.0024923564876364337,0.0010807992588159354
RAC3P_22,-0.005867664951142158,-0.0049369278178522285,0.005824409498465868,-0.007024807663040397,-0.003042398988684119,0.00786324756591054,0.042323301831210774,0.03190758911891198,-0.004149040167678882,0.00920902115291889
RAC3P_23,0.010617732375444073,0.004776188755932075,0.0012016878414041977,-0.007086297370421378,0.001591550317302823,0.01830527114722239,0.04167166582657792,-0.002017656729565295,0.00843374979926346,0.026842968848317196
RAC3P_24,-0.00028419401514743705,-0.0025642619373579677,0.014139758906235514,0.001607753820457712,-0.007521420884031016,-0.013096591612792056,0.023650001229389764,0.019461052924627638,-0.00982273148417471,0.009162781755276794
RAC3P_26,-0.0031612953853586696,0.00043838507475322435,-0.0010071407361632659,-0.005707600185717157,-0.0033812442635250423,0.005315601602020192,0.023048457586734128,0.024709402446100256,0.00465834524650562,-0.002050924517010508
RAC3P_28,0.005976098547785641,-0.0032857544210886645,0.005938893718927343,-0.009610885074035621,0.005030551725547734,0.006643784471190302,0.030979450090015948,0.00569851192736086,-0.004186774916877127,-0.004815474598083926
RAC3P_29,0.016068562403347968,-0.020766507084791216,0.003843637465944655,-0.12002120171793154,-0.08545422856395228,0.010655087737416084,0.15772269872836145,0.13846891435858033,-0.017660756268412237,0.04608021163678171
RAC3P_30,0.016690593599449594,-0.02461361515132407,-0.018536669397939003,-0.0022128252193251677,-0.012731845767261999,0.0031416035519066235,0.04354267505034278,0.022389068692986763,-0.005353948208076325,0.009922097091717447
RAC3P_35,0.008898915166147662,-0.007486892048515439,0.00302876835170802,-0.008036159972518834,0.007460946993052403,-8.86101924125456e-05,0.038790356700632744,-0.006854044706151372,0.012953848820125895,0.012715630973515586
RAC3P_38,-0.0031334733844474256,-0.021632145546718228,0.016422781736571104,-0.018286111324274268,-0.0046437170970066634,-0.015394952555700963,0.032154227125362735,0.035570587407347996,-0.025126569271042017,0.01458217049717201
RAC3P_40,0.007806690279827132,-0.0041948583683998715,-0.000981187338290495,0.0002764543571651413,-0.008225072180469485,-0.007073949994448114,0.031336172639040004,0.004208424277660606,-0.007052509692829435,0.013505572349635234
