medicaid_only,POVPIP,PINCP,PERNP,OCCP_2digit,WAGP,INDP_2digit,ESR,ANC1P,WKL,SCHL,RELSHIPP,MSP,WRK,DIS,MAR,HIMRKS,DREM,RAC3P,DOUT,RAC2P,NWLK,SSIP,NWLA,DPHY,RAC1P,DDRS,RACAIAN,NWAB,MARHYP,RACWHT,ANC2P,COW,WAOB,WKHP,SSP,POBP,WKWN,PWGTP,INTP,PUMA,MIG,ANC,DEYE,NWRE,PAP,MARHM,NWAV,DEAR,MIL,HISP,AGEP
0,197.0,30000.0,30000.0,36,30000.0,83,1.0,50,1.0,16.0,20,4.0,1.0,2,3,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1986.0,1,32,1.0,1,36.0,0.0,6,52.0,119,0.0,100,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,54
1,412.0,65000.0,65000.0,86,65000.0,10,1.0,999,1.0,16.0,20,5.0,1.0,2,4,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2009.0,1,999,1.0,1,60.0,0.0,38,49.0,122,0.0,200,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,38
0,501.0,160000.0,160000.0,02,0.0,01,6.0,82,1.0,20.0,20,1.0,2.0,2,1,2,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,2021.0,1,22,6.0,1,40.0,0.0,38,48.0,42,0.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,27
0,501.0,40000.0,40000.0,32,40000.0,81,1.0,98,1.0,21.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2021.0,1,999,2.0,1,26.0,0.0,38,52.0,134,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,23
0,501.0,135000.0,135000.0,62,80000.0,07,1.0,32,1.0,16.0,20,4.0,1.0,2,3,2,2.0,1,2.0,1000,3.0,0.0,2.0,2.0,1,2.0,0,3.0,2010.0,1,26,1.0,1,30.0,0.0,27,52.0,22,0.0,600,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,58
0,282.0,60000.0,60000.0,71,60000.0,60,1.0,82,1.0,20.0,20,1.0,1.0,1,1,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,2007.0,1,999,1.0,1,45.0,0.0,27,52.0,25,0.0,600,1.0,1,1,3.0,0.0,2.0,5.0,2,4.0,1,40
0,282.0,36000.0,36000.0,57,36000.0,78,1.0,32,1.0,21.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,2.0,0.0,3.0,2.0,1,2.0,0,3.0,2007.0,1,999,3.0,1,40.0,0.0,38,52.0,25,0.0,600,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,40
0,352.0,55500.0,48000.0,58,48000.0,04,1.0,32,1.0,20.0,20,4.0,1.0,2,3,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2011.0,1,999,1.0,1,40.0,0.0,38,52.0,66,0.0,100,1.0,1,2,3.0,7500.0,2.0,5.0,2,4.0,1,40
0,444.0,70000.0,70000.0,51,70000.0,35,1.0,32,1.0,21.0,22,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,40.0,0.0,48,52.0,32,0.0,100,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,33
1,83.0,1100.0,0.0,42,0.0,69,6.0,211,3.0,13.0,20,1.0,2.0,1,1,0,1.0,29,1.0,9000,2.0,0.0,2.0,1.0,9,1.0,0,2.0,1996.0,1,999,1.0,3,40.0,1100.0,303,52.0,109,0.0,500,1.0,1,1,3.0,0.0,2.0,5.0,1,4.0,2,50
1,83.0,15500.0,15500.0,36,0.0,83,1.0,211,1.0,11.0,21,1.0,1.0,2,1,0,2.0,29,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,0,3.0,1996.0,1,999,6.0,1,23.0,0.0,48,12.0,100,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,2,47
0,501.0,85000.0,85000.0,04,85000.0,93,1.0,920,1.0,22.0,25,4.0,1.0,2,3,0,2.0,3,2.0,5013,3.0,0.0,3.0,2.0,3,2.0,1,3.0,1995.0,0,999,3.0,1,40.0,0.0,53,52.0,50,0.0,100,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,51
0,36.0,5800.0,5800.0,27,5800.0,86,1.0,88,1.0,19.0,20,4.0,1.0,2,3,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2003.0,1,999,1.0,1,30.0,0.0,30,4.0,56,0.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,55
0,38.0,6000.0,6000.0,40,6000.0,86,1.0,939,1.0,18.0,34,5.0,1.0,1,4,0,1.0,1,1.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2013.0,1,999,1.0,1,35.0,0.0,6,20.0,15,0.0,400,1.0,1,1,3.0,0.0,2.0,5.0,2,4.0,1,49
0,160.0,24900.0,19500.0,83,19500.0,90,1.0,32,1.0,16.0,20,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,50,1.0,1,40.0,0.0,27,52.0,120,0.0,600,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,32
1,127.0,20000.0,20000.0,42,20000.0,76,1.0,924,1.0,17.0,20,4.0,1.0,1,3,0,2.0,1,2.0,1000,3.0,0.0,3.0,1.0,1,2.0,0,3.0,1999.0,1,999,1.0,1,20.0,0.0,38,52.0,299,0.0,300,1.0,1,1,3.0,0.0,2.0,5.0,1,4.0,1,51
0,319.0,15000.0,15000.0,36,15000.0,81,6.0,11,1.0,19.0,20,1.0,2.0,2,1,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,2018.0,1,187,1.0,1,40.0,0.0,12,24.0,92,0.0,400,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,45
0,319.0,56000.0,56000.0,82,56000.0,30,1.0,11,1.0,19.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2018.0,1,999,1.0,7,40.0,0.0,301,52.0,73,0.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,43
0,501.0,80000.0,80000.0,87,80000.0,42,1.0,32,1.0,20.0,20,4.0,1.0,2,3,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1993.0,1,999,1.0,1,45.0,0.0,38,52.0,26,0.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,49
0,311.0,54000.0,54000.0,72,54000.0,93,1.0,32,1.0,19.0,20,1.0,1.0,1,1,0,2.0,29,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,0,3.0,1993.0,1,26,3.0,1,60.0,0.0,38,52.0,21,0.0,200,1.0,2,2,3.0,0.0,2.0,5.0,1,4.0,1,60
0,311.0,9000.0,300.0,42,300.0,93,1.0,22,1.0,19.0,21,1.0,1.0,2,1,0,2.0,29,2.0,9000,2.0,0.0,2.0,2.0,9,2.0,0,2.0,1993.0,1,32,3.0,1,3.0,8200.0,38,52.0,33,500.0,200,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,63
0,237.0,37000.0,37000.0,20,37000.0,91,1.0,32,1.0,22.0,20,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,97,2.0,1,50.0,0.0,27,52.0,22,0.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,61
0,335.0,48000.0,48000.0,58,48000.0,82,1.0,999,1.0,16.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1981.0,1,999,2.0,1,40.0,0.0,38,52.0,29,0.0,300,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,61
0,335.0,20280.0,480.0,96,480.0,50,6.0,32,1.0,15.0,21,1.0,2.0,2,1,1,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1981.0,1,999,1.0,1,3.0,19800.0,38,3.0,32,0.0,300,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,64
0,292.0,60000.0,60000.0,81,60000.0,39,1.0,999,1.0,19.0,20,1.0,1.0,2,1,0,2.0,29,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,0,3.0,2014.0,1,999,1.0,1,60.0,0.0,41,52.0,27,0.0,400,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,31
0,292.0,30000.0,30000.0,02,30000.0,01,1.0,999,1.0,18.0,21,1.0,1.0,2,1,0,2.0,29,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,0,3.0,2014.0,1,999,7.0,1,80.0,0.0,27,52.0,27,0.0,400,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,33
0,342.0,70000.0,70000.0,47,70000.0,46,1.0,999,1.0,20.0,20,4.0,1.0,2,3,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2010.0,1,999,1.0,1,40.0,0.0,53,52.0,199,0.0,300,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,39
0,265.0,41000.0,41000.0,36,41000.0,82,1.0,999,1.0,16.0,22,4.0,1.0,2,3,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2008.0,1,999,1.0,1,36.0,0.0,38,52.0,151,0.0,300,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,43
0,490.0,75000.0,75000.0,04,75000.0,91,1.0,32,1.0,19.0,20,6.0,1.0,2,5,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,2.0,1,60.0,0.0,38,52.0,235,0.0,600,1.0,1,2,3.0,0.0,2.0,5.0,2,3.0,1,57
0,188.0,44000.0,44000.0,38,44000.0,93,1.0,999,1.0,17.0,20,4.0,1.0,2,3,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2010.0,1,999,3.0,1,40.0,0.0,38,52.0,18,0.0,400,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,39
0,191.0,40000.0,40000.0,47,40000.0,46,1.0,142,1.0,18.0,20,6.0,1.0,2,5,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,32,1.0,1,45.0,0.0,26,52.0,283,0.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,39
0,63.0,10000.0,10000.0,91,10000.0,63,1.0,32,1.0,17.0,22,6.0,1.0,2,5,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,50,1.0,1,20.0,0.0,13,52.0,330,0.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,37
0,160.0,39000.0,39000.0,19,39000.0,10,1.0,32,1.0,19.0,20,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,50,1.0,1,42.0,0.0,38,52.0,16,0.0,100,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,40
0,45.0,7000.0,7000.0,96,7000.0,01,6.0,920,1.0,14.0,22,6.0,2.0,2,5,0,2.0,3,2.0,5013,2.0,0.0,1.0,2.0,3,2.0,1,3.0,1995.0,0,999,1.0,1,84.0,0.0,38,11.0,58,0.0,100,1.0,1,2,2.0,0.0,2.0,5.0,2,4.0,1,39
0,367.0,55900.0,57000.0,15,57000.0,74,1.0,32,1.0,21.0,20,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,142,1.0,1,40.0,0.0,27,52.0,248,-1100.0,600,3.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,26
0,255.0,38900.0,40000.0,08,40000.0,42,1.0,82,1.0,21.0,22,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,88,1.0,1,45.0,0.0,27,52.0,322,-1100.0,600,3.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,24
0,187.0,29000.0,29000.0,01,29000.0,68,1.0,32,1.0,12.0,20,6.0,1.0,2,5,0,2.0,17,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,1,3.0,1995.0,1,50,1.0,1,35.0,0.0,53,52.0,148,0.0,600,3.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,30
0,180.0,28000.0,28000.0,26,28000.0,53,1.0,32,1.0,13.0,22,6.0,1.0,2,5,0,2.0,17,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,1,3.0,1995.0,1,920,1.0,1,36.0,0.0,38,52.0,203,0.0,600,3.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,30
0,0.0,0.0,0.0,07,0.0,12,6.0,32,2.0,18.0,20,6.0,2.0,2,5,2,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,999,1.0,1,40.0,0.0,38,52.0,56,0.0,600,3.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,57
0,196.0,31000.0,31000.0,91,16000.0,61,1.0,32,1.0,21.0,20,4.0,1.0,2,3,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1998.0,1,82,1.0,1,70.0,0.0,30,47.0,47,0.0,100,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,48
0,307.0,41300.0,41300.0,22,41300.0,78,1.0,26,1.0,21.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2012.0,1,125,4.0,1,40.0,0.0,38,52.0,31,0.0,100,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,35
0,307.0,50000.0,50000.0,42,50000.0,93,1.0,89,1.0,19.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2012.0,1,26,3.0,1,40.0,0.0,38,52.0,35,0.0,100,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,36
0,448.0,69000.0,69000.0,03,69000.0,66,1.0,21,1.0,18.0,20,4.0,1.0,2,3,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2000.0,1,50,2.0,1,50.0,0.0,38,52.0,37,0.0,600,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,45
0,85.0,13200.0,0.0,42,0.0,69,6.0,22,3.0,16.0,22,4.0,2.0,1,3,2,2.0,1,1.0,1000,2.0,0.0,2.0,1.0,1,1.0,0,2.0,2004.0,1,32,1.0,1,40.0,0.0,38,52.0,55,0.0,600,1.0,2,2,2.0,0.0,2.0,5.0,2,4.0,1,49
0,501.0,106000.0,106000.0,25,106000.0,79,1.0,82,1.0,21.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2002.0,1,89,2.0,1,40.0,0.0,38,52.0,16,0.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,42
0,501.0,50000.0,50000.0,77,50000.0,39,1.0,996,1.0,16.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2002.0,1,999,1.0,1,40.0,0.0,38,52.0,15,0.0,500,1.0,3,2,3.0,0.0,2.0,5.0,2,4.0,1,44
0,501.0,20000.0,20000.0,81,20000.0,39,1.0,82,1.0,14.0,25,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,89,1.0,1,16.0,0.0,38,52.0,14,0.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,18
1,16.0,5000.0,5000.0,40,5000.0,86,1.0,999,1.0,16.0,20,4.0,1.0,1,3,0,1.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2013.0,1,999,1.0,1,25.0,0.0,27,52.0,27,0.0,400,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,34
0,383.0,58900.0,55000.0,17,55000.0,74,1.0,999,1.0,21.0,22,4.0,1.0,2,3,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2004.0,1,999,1.0,1,40.0,0.0,48,52.0,19,0.0,400,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,42
0,258.0,80000.0,75000.0,73,75000.0,07,1.0,939,1.0,19.0,20,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,1.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,40.0,0.0,32,52.0,158,0.0,300,3.0,1,2,1.0,0.0,2.0,5.0,2,4.0,1,28
1,158.0,25000.0,25000.0,51,25000.0,77,1.0,924,1.0,20.0,22,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,20.0,0.0,38,52.0,260,0.0,300,3.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,34
0,63.0,10000.0,10000.0,36,10000.0,81,1.0,32,1.0,16.0,20,6.0,1.0,2,5,1,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,20.0,0.0,38,52.0,154,0.0,500,3.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,21
0,95.0,15000.0,15000.0,53,15000.0,23,1.0,32,1.0,16.0,34,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,26.0,0.0,55,52.0,51,0.0,500,3.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,20
0,127.0,20000.0,20000.0,52,20000.0,53,1.0,82,1.0,19.0,34,6.0,1.0,1,5,2,2.0,1,1.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,30.0,0.0,46,40.0,54,0.0,500,3.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,20
0,501.0,150000.0,144000.0,21,144000.0,94,1.0,32,1.0,23.0,20,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,26,5.0,1,40.0,0.0,38,52.0,176,6000.0,300,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,51
0,234.0,15000.0,15000.0,51,15000.0,81,1.0,94,1.0,19.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2015.0,1,11,2.0,1,40.0,0.0,53,28.0,15,0.0,100,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,39
0,234.0,75000.0,75000.0,91,75000.0,61,1.0,50,1.0,15.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2015.0,1,32,1.0,1,75.0,0.0,53,52.0,17,0.0,100,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,40
0,501.0,145000.0,145000.0,57,145000.0,93,1.0,999,1.0,19.0,20,1.0,1.0,2,1,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1983.0,1,999,5.0,1,40.0,0.0,38,52.0,147,0.0,300,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,61
0,501.0,25000.0,25000.0,59,25000.0,50,1.0,999,1.0,16.0,21,1.0,1.0,2,1,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1983.0,1,999,1.0,1,24.0,0.0,38,52.0,129,0.0,300,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,62
0,471.0,90000.0,90000.0,15,90000.0,30,1.0,32,1.0,19.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2009.0,1,50,1.0,1,45.0,0.0,38,52.0,568,0.0,400,1.0,2,2,3.0,0.0,2.0,5.0,2,2.0,1,39
0,471.0,20000.0,20000.0,26,20000.0,54,3.0,82,1.0,21.0,21,1.0,2.0,2,1,0,2.0,1,2.0,1000,1.0,0.0,1.0,2.0,1,2.0,0,3.0,2009.0,1,20,1.0,1,30.0,0.0,38,48.0,361,0.0,400,1.0,2,2,2.0,0.0,2.0,1.0,2,4.0,1,39
0,501.0,100000.0,100000.0,07,100000.0,45,1.0,996,1.0,22.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2018.0,1,999,1.0,1,55.0,0.0,27,52.0,88,0.0,400,1.0,3,2,3.0,0.0,2.0,5.0,2,2.0,1,47
0,501.0,103000.0,103000.0,32,103000.0,81,1.0,999,1.0,19.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2018.0,1,999,2.0,1,36.0,0.0,6,52.0,24,0.0,400,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,2,42
0,501.0,40000.0,40000.0,36,40000.0,81,1.0,999,1.0,18.0,27,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,2.0,1,32.0,0.0,38,52.0,2,0.0,400,3.0,4,2,3.0,0.0,2.0,5.0,2,4.0,2,23
0,501.0,59000.0,59000.0,60,59000.0,01,1.0,999,1.0,18.0,27,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,80.0,0.0,38,34.0,2,0.0,400,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,2,20
0,501.0,3600.0,3600.0,42,0.0,92,1.0,999,1.0,18.0,27,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,6.0,1,20.0,0.0,38,52.0,1,0.0,400,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,2,18
0,501.0,62000.0,62000.0,12,62000.0,75,1.0,999,1.0,23.0,32,2.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2023.0,1,999,1.0,1,40.0,0.0,6,52.0,2,0.0,400,1.0,4,2,3.0,0.0,1.0,5.0,2,4.0,2,25
0,501.0,120000.0,120000.0,47,120000.0,51,1.0,82,1.0,21.0,20,4.0,1.0,2,3,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1988.0,1,999,1.0,1,45.0,0.0,46,52.0,117,0.0,200,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,62
0,501.0,79000.0,79000.0,32,79000.0,81,1.0,32,1.0,20.0,20,4.0,1.0,1,3,0,2.0,1,2.0,1000,3.0,0.0,3.0,1.0,1,2.0,0,3.0,1997.0,1,999,2.0,1,40.0,0.0,19,52.0,86,0.0,600,1.0,1,2,3.0,0.0,2.0,5.0,1,4.0,1,58
1,501.0,15300.0,0.0,33,0.0,81,6.0,32,2.0,20.0,25,6.0,2.0,1,5,0,1.0,1,1.0,1000,2.0,15300.0,2.0,1.0,1,1.0,0,2.0,1995.0,1,999,2.0,1,40.0,0.0,48,52.0,127,0.0,600,1.0,1,2,3.0,0.0,2.0,5.0,1,4.0,1,34
0,501.0,52000.0,52000.0,81,52000.0,07,1.0,290,1.0,16.0,25,6.0,1.0,2,5,0,2.0,29,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,0,3.0,1995.0,1,999,1.0,1,50.0,0.0,48,52.0,151,0.0,600,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,2,25
0,156.0,28000.0,28000.0,51,28000.0,68,1.0,32,1.0,19.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2008.0,1,82,1.0,1,35.0,0.0,38,52.0,19,0.0,400,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,39
0,156.0,20000.0,20000.0,72,0.0,87,1.0,82,1.0,20.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2008.0,1,999,6.0,1,50.0,0.0,38,52.0,30,0.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,40
0,501.0,125000.0,125000.0,02,125000.0,78,1.0,32,1.0,22.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2015.0,1,26,3.0,1,50.0,0.0,38,33.0,331,0.0,100,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,43
0,501.0,70000.0,70000.0,23,70000.0,78,1.0,32,1.0,22.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2015.0,1,999,3.0,1,50.0,0.0,56,30.0,334,0.0,100,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,37
1,391.0,0.0,0.0,42,0.0,69,6.0,88,3.0,17.0,20,1.0,2.0,1,1,0,2.0,1,1.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,2010.0,1,999,1.0,1,40.0,0.0,16,52.0,30,0.0,100,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,55
0,391.0,78000.0,78000.0,69,78000.0,04,1.0,22,1.0,15.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2010.0,1,999,1.0,1,67.0,0.0,16,26.0,52,0.0,100,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,50
0,473.0,94000.0,94000.0,10,94000.0,05,1.0,32,1.0,21.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2003.0,1,999,1.0,1,40.0,0.0,38,52.0,150,0.0,300,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,46
0,473.0,35000.0,35000.0,34,35000.0,80,1.0,32,1.0,20.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2003.0,1,111,1.0,1,35.0,0.0,38,52.0,135,0.0,300,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,45
0,501.0,117800.0,96000.0,19,96000.0,10,1.0,32,1.0,22.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2021.0,1,21,1.0,1,60.0,0.0,42,52.0,26,100.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,2.0,1,57
0,501.0,5200.0,4000.0,41,4000.0,86,3.0,50,1.0,16.0,21,1.0,2.0,2,1,0,2.0,1,2.0,1000,1.0,0.0,2.0,2.0,1,2.0,0,2.0,2021.0,1,22,1.0,1,15.0,0.0,27,6.0,19,0.0,500,1.0,2,2,3.0,0.0,2.0,1.0,2,4.0,1,54
0,501.0,50000.0,50000.0,20,50000.0,78,1.0,999,1.0,22.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2005.0,1,999,3.0,1,40.0,0.0,38,52.0,17,0.0,100,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,43
