WAGP,POVPIP,SEMP,income_group,income_source_count,poverty_band,has_wage_income,has_self_employment,ESR,COW,WKL,OCCP_2digit,INDP_2digit,employment_status_simple,employer_type,AGEP,SEX,MAR,MIG,NATIVITY,RAC1P,HISP,age_group,marital_status_simple,SCHL,SCH,education_level,currently_enrolled,DIS,DEAR,DEYE,DPHY,has_any_disability,STATE,PUMA,REGION,DIVISION,medicaid_only
0.0,334.0,0.0,,0,200-400%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,52,2,1,1.0,1,1,1,46-55,Married,18.0,1.0,Some_college,0,2,2,2,2.0,0,38,200,2,4,0
150000.0,334.0,0.0,Very_High,1,200-400%,1,0,1.0,1.0,1.0,69,04,Employed,Private,54,1,1,1.0,1,1,1,46-55,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,200,2,4,0
12000.0,334.0,0.0,Very_Low,1,200-400%,1,0,1.0,1.0,1.0,41,86,Employed,Private,28,2,5,1.0,1,1,1,26-35,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,200,2,4,0
12000.0,334.0,0.0,Very_Low,1,200-400%,1,0,1.0,1.0,1.0,42,77,Employed,Private,24,1,5,1.0,1,1,1,18-25,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,200,2,4,0
30000.0,376.0,0.0,Low,1,200-400%,1,0,1.0,1.0,1.0,47,49,Employed,Private,47,2,5,1.0,1,1,1,46-55,Never_married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,500,2,4,0
15000.0,187.0,55000.0,Very_Low,3,138-200%,1,1,1.0,2.0,1.0,96,44,Employed,Private,55,1,1,1.0,1,1,1,46-55,Married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
0.0,187.0,0.0,,0,138-200%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,54,2,1,1.0,1,1,1,46-55,Married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
2000.0,187.0,0.0,Very_Low,1,138-200%,1,0,1.0,1.0,1.0,58,44,Employed,Private,27,2,5,3.0,1,1,1,26-35,Never_married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
3600.0,187.0,0.0,Very_Low,1,138-200%,1,0,1.0,1.0,1.0,96,44,Employed,Private,19,2,5,1.0,1,1,1,18-25,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,400,2,4,1
0.0,187.0,0.0,,0,138-200%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,18,2,5,1.0,1,1,1,18-25,Never_married,14.0,2.0,Less_than_HS,1,2,2,2,2.0,0,38,400,2,4,1
42000.0,173.0,0.0,Medium,1,138-200%,1,0,4.0,5.0,1.0,37,96,Not_in_labor_force,Government,37,1,1,1.0,1,1,1,36-45,Married,20.0,2.0,Some_college,1,2,2,2,2.0,0,38,500,2,4,0
0.0,173.0,0.0,,0,138-200%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,35,2,1,1.0,1,1,1,26-35,Married,18.0,1.0,Some_college,0,2,2,2,2.0,0,38,500,2,4,0
0.0,129.0,0.0,,2,100-138%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,61,2,3,1.0,1,1,1,56-65,Divorced_Separated,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,400,2,4,1
80000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,1.0,1.0,47,44,Employed,Private,44,1,5,1.0,1,1,1,36-45,Never_married,21.0,2.0,Bachelors,1,2,2,2,2.0,0,38,100,2,4,0
1600.0,224.0,0.0,Very_Low,4,200-400%,1,0,1.0,3.0,1.0,53,67,Employed,Government,65,2,2,1.0,1,1,1,56-65,Divorced_Separated,19.0,1.0,Some_college,0,1,2,2,1.0,1,38,500,2,4,0
50000.0,321.0,0.0,Medium,1,200-400%,1,0,1.0,4.0,1.0,01,78,Employed,Government,60,1,5,1.0,1,1,1,56-65,Never_married,18.0,1.0,Some_college,0,2,2,2,2.0,0,38,500,2,4,0
0.0,328.0,6000.0,,1,200-400%,0,1,1.0,6.0,1.0,46,85,Employed,Self_employed,42,1,1,1.0,1,1,1,36-45,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,300,2,4,0
60000.0,328.0,0.0,High,1,200-400%,1,0,1.0,3.0,1.0,52,07,Employed,Government,45,2,1,1.0,1,1,1,36-45,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,300,2,4,0
0.0,452.0,66000.0,,2,>400%,0,1,6.0,6.0,1.0,02,01,Not_in_labor_force,Self_employed,63,1,1,1.0,1,1,1,56-65,Married,19.0,1.0,Some_college,0,1,1,2,2.0,1,38,400,2,4,0
25200.0,452.0,0.0,Low,1,>400%,1,0,1.0,1.0,1.0,52,68,Employed,Private,62,2,1,1.0,1,1,1,56-65,Married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
42000.0,274.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,86,30,Employed,Private,21,1,5,3.0,1,1,1,18-25,Never_married,20.0,2.0,Some_college,1,2,2,2,2.0,0,38,600,2,4,0
33000.0,215.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,35,82,Employed,Private,20,2,5,3.0,1,1,1,18-25,Never_married,18.0,2.0,Some_college,1,2,2,2,2.0,0,38,600,2,4,0
78000.0,432.0,16000.0,Very_High,2,>400%,1,1,1.0,1.0,1.0,01,44,Employed,Private,48,1,1,1.0,1,1,1,46-55,Married,21.0,1.0,Bachelors,0,1,2,1,2.0,1,38,200,2,4,0
19200.0,432.0,12000.0,Low,2,>400%,1,1,1.0,3.0,1.0,25,78,Employed,Government,44,2,1,1.0,1,1,1,36-45,Married,20.0,1.0,Some_college,0,1,2,1,2.0,1,38,200,2,4,0
0.0,432.0,0.0,,1,>400%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,23,2,5,1.0,1,1,1,18-25,Never_married,17.0,2.0,HS_diploma,1,1,2,1,2.0,1,38,200,2,4,0
0.0,238.0,4400.0,,1,200-400%,0,1,1.0,6.0,1.0,29,74,Employed,Self_employed,40,2,1,3.0,1,1,1,36-45,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,600,2,4,0
53000.0,238.0,0.0,High,1,200-400%,1,0,1.0,1.0,1.0,77,11,Employed,Private,39,1,1,3.0,1,1,1,36-45,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,600,2,4,0
55000.0,311.0,0.0,High,1,200-400%,1,0,1.0,4.0,1.0,22,78,Employed,Government,39,1,5,1.0,1,1,1,36-45,Never_married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,200,2,4,0
75000.0,501.0,0.0,High,1,>400%,1,0,1.0,1.0,1.0,72,48,Employed,Private,29,1,1,1.0,1,1,1,26-35,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,200,2,4,0
52000.0,501.0,0.0,High,1,>400%,1,0,1.0,4.0,1.0,25,78,Employed,Government,31,2,1,1.0,1,1,1,26-35,Married,22.0,1.0,Graduate,0,2,2,2,2.0,0,38,200,2,4,0
25000.0,388.0,0.0,Low,1,200-400%,1,0,1.0,1.0,1.0,57,48,Employed,Private,57,2,1,1.0,1,1,1,56-65,Married,16.0,1.0,HS_diploma,0,1,2,2,1.0,1,38,500,2,4,0
65000.0,388.0,0.0,High,1,200-400%,1,0,1.0,1.0,1.0,73,07,Employed,Private,54,1,1,1.0,1,3,1,46-55,Married,14.0,1.0,Less_than_HS,0,2,2,2,2.0,0,38,500,2,4,0
1600.0,388.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,96,49,Not_in_labor_force,Private,29,1,5,1.0,1,1,1,26-35,Never_married,13.0,1.0,Less_than_HS,0,1,2,2,2.0,1,38,500,2,4,0
50000.0,325.0,0.0,Medium,1,200-400%,1,0,1.0,4.0,1.0,20,94,Employed,Government,25,1,5,1.0,1,1,1,18-25,Never_married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,100,2,4,0
110000.0,453.0,0.0,Very_High,1,>400%,1,0,1.0,4.0,1.0,22,78,Employed,Government,34,1,1,3.0,1,6,1,26-35,Married,24.0,1.0,Graduate,0,2,2,2,2.0,0,38,600,2,4,0
70000.0,459.0,0.0,High,1,>400%,1,0,1.0,1.0,1.0,81,07,Employed,Private,32,1,5,1.0,1,1,1,26-35,Never_married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,600,2,4,0
48000.0,354.0,5000.0,Medium,3,200-400%,1,1,1.0,7.0,1.0,43,90,Employed,Self_employed,31,2,5,1.0,1,1,1,26-35,Never_married,18.0,1.0,Some_college,0,2,2,2,2.0,0,38,600,2,4,0
55000.0,356.0,0.0,High,1,200-400%,1,0,1.0,1.0,1.0,91,61,Employed,Private,37,1,5,1.0,1,1,1,36-45,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,200,2,4,0
0.0,290.0,21000.0,,1,200-400%,0,1,1.0,6.0,1.0,02,01,Employed,Self_employed,30,1,1,1.0,1,1,1,26-35,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,500,2,4,0
38000.0,290.0,0.0,Medium,1,200-400%,1,0,1.0,4.0,1.0,23,78,Employed,Government,29,2,1,1.0,1,1,1,26-35,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,500,2,4,0
54000.0,352.0,0.0,High,1,200-400%,1,0,1.0,4.0,1.0,04,94,Employed,Government,26,1,5,1.0,1,1,1,26-35,Never_married,21.0,2.0,Bachelors,1,2,2,2,2.0,0,38,300,2,4,0
11000.0,171.0,0.0,Very_Low,1,138-200%,1,0,1.0,1.0,1.0,64,62,Employed,Private,33,1,1,1.0,1,1,1,26-35,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,100,2,4,0
30000.0,171.0,0.0,Low,1,138-200%,1,0,1.0,1.0,1.0,35,80,Employed,Private,32,2,1,1.0,1,1,1,26-35,Married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,100,2,4,0
500.0,347.0,0.0,Very_Low,1,200-400%,1,0,1.0,1.0,1.0,40,86,Employed,Private,21,1,5,1.0,1,9,1,18-25,Never_married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,1
12000.0,347.0,0.0,Very_Low,1,200-400%,1,0,1.0,1.0,1.0,47,53,Employed,Private,18,2,5,1.0,1,9,1,18-25,Never_married,18.0,2.0,Some_college,1,2,2,2,2.0,0,38,400,2,4,1
37000.0,241.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,91,61,Employed,Private,61,2,3,1.0,1,1,1,56-65,Divorced_Separated,18.0,1.0,Some_college,0,2,2,2,2.0,0,38,600,2,4,0
60000.0,482.0,0.0,High,2,>400%,1,0,1.0,5.0,1.0,55,63,Employed,Government,49,2,3,3.0,1,1,1,46-55,Divorced_Separated,18.0,1.0,Some_college,0,2,2,2,2.0,0,38,200,2,4,0
126000.0,437.0,0.0,Very_High,1,>400%,1,0,1.0,1.0,1.0,15,64,Employed,Private,44,1,1,3.0,2,6,1,36-45,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,600,2,4,0
8000.0,437.0,0.0,Very_Low,1,>400%,1,0,2.0,1.0,1.0,47,53,Employed,Private,39,2,1,3.0,2,6,1,36-45,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,600,2,4,0
75000.0,496.0,0.0,High,2,>400%,1,0,1.0,1.0,1.0,03,80,Employed,Private,28,2,5,1.0,1,1,1,26-35,Never_married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,600,2,4,0
90000.0,501.0,0.0,Very_High,2,>400%,1,0,1.0,1.0,1.0,31,80,Employed,Private,27,1,5,3.0,1,1,1,26-35,Never_married,24.0,1.0,Graduate,0,2,2,2,2.0,0,38,600,2,4,0
144000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,1.0,1.0,30,50,Employed,Private,36,2,5,1.0,1,1,1,36-45,Never_married,24.0,1.0,Graduate,0,2,2,2,2.0,0,38,400,2,4,0
95000.0,473.0,0.0,Very_High,2,>400%,1,0,1.0,2.0,1.0,08,81,Employed,Private,39,1,3,1.0,1,1,1,36-45,Divorced_Separated,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,100,2,4,0
28000.0,173.0,0.0,Low,1,138-200%,1,0,1.0,7.0,1.0,27,65,Employed,Self_employed,55,1,1,1.0,1,9,1,46-55,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,500,2,4,0
7000.0,173.0,0.0,Very_Low,1,138-200%,1,0,1.0,3.0,1.0,02,78,Employed,Government,59,2,1,1.0,1,1,1,56-65,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,500,2,4,0
156000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,1.0,1.0,05,04,Employed,Private,48,1,5,3.0,1,9,1,46-55,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,100,2,4,0
60000.0,385.0,0.0,High,1,200-400%,1,0,1.0,1.0,1.0,89,12,Employed,Private,48,1,3,1.0,1,1,1,46-55,Divorced_Separated,18.0,1.0,Some_college,0,1,2,2,2.0,1,38,100,2,4,0
0.0,88.0,0.0,,2,<100%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,62,2,1,1.0,1,1,1,56-65,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,300,2,4,0
560.0,88.0,0.0,Very_Low,3,<100%,1,0,1.0,1.0,1.0,60,01,Employed,Private,65,1,1,1.0,1,1,1,56-65,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,300,2,4,0
20000.0,362.0,15000.0,Low,2,200-400%,1,1,1.0,6.0,1.0,42,76,Employed,Self_employed,55,2,1,1.0,1,1,1,46-55,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,100,2,4,0
30000.0,362.0,0.0,Low,1,200-400%,1,0,1.0,1.0,1.0,62,07,Employed,Private,52,1,1,2.0,1,1,1,46-55,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,100,2,4,0
70000.0,446.0,0.0,High,1,>400%,1,0,1.0,5.0,1.0,16,94,Employed,Government,27,1,5,3.0,1,1,1,26-35,Never_married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,400,2,4,0
10000.0,68.0,0.0,Very_Low,2,<100%,1,0,1.0,1.0,1.0,36,81,Employed,Private,21,2,5,3.0,1,1,1,18-25,Never_married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
55000.0,501.0,0.0,High,1,>400%,1,0,1.0,2.0,1.0,28,91,Employed,Private,28,2,1,1.0,1,1,1,26-35,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,400,2,4,0
60000.0,501.0,0.0,High,1,>400%,1,0,1.0,1.0,1.0,62,07,Employed,Private,26,1,1,1.0,1,1,1,26-35,Married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
40000.0,390.0,0.0,Medium,1,200-400%,1,0,1.0,4.0,1.0,42,82,Employed,Government,38,2,1,1.0,1,9,1,36-45,Married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
0.0,390.0,100000.0,,1,200-400%,0,1,1.0,6.0,1.0,02,01,Employed,Self_employed,44,1,1,1.0,1,1,1,36-45,Married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
60000.0,501.0,0.0,High,1,>400%,1,0,1.0,1.0,1.0,05,77,Employed,Private,63,2,1,1.0,1,1,1,56-65,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,400,2,4,0
22000.0,201.0,0.0,Low,1,200-400%,1,0,1.0,1.0,1.0,25,78,Employed,Private,34,2,1,1.0,1,1,1,26-35,Married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,200,2,4,0
50000.0,201.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,47,42,Employed,Private,41,1,1,1.0,1,1,1,36-45,Married,20.0,1.0,Some_college,0,1,2,1,2.0,1,38,200,2,4,0
48000.0,392.0,48000.0,Medium,2,200-400%,1,1,1.0,6.0,1.0,02,07,Employed,Self_employed,27,1,5,1.0,1,1,1,26-35,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,400,2,4,0
0.0,0.0,0.0,,0,,0,0,6.0,5.0,2.0,42,82,Not_in_labor_force,Government,28,2,5,1.0,1,1,1,26-35,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,400,2,4,0
65000.0,411.0,0.0,High,1,>400%,1,0,1.0,1.0,1.0,63,48,Employed,Private,43,1,5,3.0,1,1,1,36-45,Never_married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,400,2,4,0
30000.0,195.0,0.0,Low,1,138-200%,1,0,1.0,1.0,1.0,05,49,Employed,Private,44,2,3,1.0,1,1,1,36-45,Divorced_Separated,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
670.0,501.0,0.0,Very_Low,1,>400%,1,0,6.0,1.0,1.0,47,50,Not_in_labor_force,Private,18,1,5,1.0,1,1,1,18-25,Never_married,14.0,2.0,Less_than_HS,1,2,2,2,2.0,0,38,400,2,4,0
120000.0,501.0,2500.0,Very_High,2,>400%,1,1,1.0,1.0,1.0,48,02,Employed,Private,52,1,1,1.0,1,1,1,46-55,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,100,2,4,0
111000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,1.0,1.0,32,69,Employed,Private,49,2,1,1.0,1,1,1,46-55,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,100,2,4,0
50000.0,317.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,60,01,Employed,Private,46,1,3,1.0,1,1,1,46-55,Divorced_Separated,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,300,2,4,0
26000.0,501.0,0.0,Low,1,>400%,1,0,1.0,1.0,1.0,96,49,Employed,Private,25,1,5,1.0,1,1,1,18-25,Never_married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
110000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,1.0,1.0,48,42,Employed,Private,52,1,1,1.0,1,1,1,46-55,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,400,2,4,0
55000.0,501.0,0.0,High,1,>400%,1,0,1.0,2.0,1.0,50,81,Employed,Private,51,2,1,1.0,1,1,1,46-55,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
12800.0,353.0,0.0,Very_Low,1,200-400%,1,0,1.0,1.0,1.0,96,48,Employed,Private,37,1,5,1.0,1,1,1,36-45,Never_married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,200,2,4,0
41000.0,445.0,0.0,Medium,1,>400%,1,0,1.0,1.0,1.0,00,48,Employed,Private,23,1,1,1.0,1,1,1,18-25,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,400,2,4,0
46300.0,445.0,0.0,Medium,1,>400%,1,0,1.0,1.0,1.0,57,44,Employed,Private,23,2,1,1.0,1,1,16,18-25,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,400,2,4,0
0.0,501.0,0.0,,1,>400%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,25,2,5,1.0,1,1,1,18-25,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,400,2,4,1
65000.0,417.0,0.0,High,1,>400%,1,0,4.0,5.0,1.0,98,96,Not_in_labor_force,Government,24,1,5,1.0,1,1,1,18-25,Never_married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,500,2,4,0
65000.0,417.0,0.0,High,1,>400%,1,0,4.0,5.0,1.0,98,96,Not_in_labor_force,Government,25,1,5,1.0,1,1,1,18-25,Never_married,21.0,2.0,Bachelors,1,2,2,2,2.0,0,38,500,2,4,0
70000.0,501.0,0.0,High,2,>400%,1,0,1.0,1.0,1.0,62,07,Employed,Private,60,1,2,1.0,1,1,1,56-65,Divorced_Separated,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,200,2,4,0
12000.0,76.0,0.0,Very_Low,1,<100%,1,0,1.0,1.0,1.0,96,07,Employed,Private,44,1,5,1.0,1,1,1,36-45,Never_married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,600,2,4,0
0.0,211.0,0.0,,1,200-400%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,62,2,5,1.0,1,1,1,56-65,Never_married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,300,2,4,0
65000.0,413.0,0.0,High,1,>400%,1,0,1.0,1.0,1.0,32,81,Employed,Private,25,2,5,1.0,1,1,1,18-25,Never_married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,600,2,4,0
0.0,171.0,10000.0,,1,138-200%,0,1,1.0,6.0,1.0,46,84,Employed,Self_employed,42,2,1,1.0,1,3,1,36-45,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,1
38000.0,171.0,0.0,Medium,1,138-200%,1,0,1.0,1.0,1.0,42,85,Employed,Private,43,1,1,1.0,1,3,1,36-45,Married,14.0,1.0,Less_than_HS,0,2,2,2,2.0,0,38,400,2,4,1
23300.0,171.0,0.0,Low,1,138-200%,1,0,6.0,1.0,1.0,96,53,Not_in_labor_force,Private,21,1,5,1.0,1,3,1,18-25,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,400,2,4,1
0.0,64.0,10000.0,,1,<100%,0,1,1.0,6.0,1.0,42,86,Employed,Self_employed,56,2,3,1.0,1,1,1,56-65,Divorced_Separated,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,100,2,4,0
1100.0,6.0,0.0,Very_Low,1,<100%,1,0,1.0,4.0,1.0,25,78,Employed,Government,25,1,5,2.0,2,6,1,18-25,Never_married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,400,2,4,0
3800.0,24.0,0.0,Very_Low,1,<100%,1,0,1.0,4.0,1.0,25,78,Employed,Government,25,1,1,2.0,2,6,1,18-25,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,400,2,4,0
52000.0,336.0,0.0,High,1,200-400%,1,0,1.0,1.0,1.0,64,87,Employed,Private,23,1,5,3.0,1,1,1,18-25,Never_married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,500,2,4,0
30000.0,501.0,0.0,Low,1,>400%,1,0,1.0,5.0,1.0,32,81,Employed,Government,44,2,1,1.0,1,1,1,36-45,Married,21.0,2.0,Bachelors,1,2,2,2,2.0,0,38,100,2,4,0
82000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,1.0,1.0,63,04,Employed,Private,44,1,1,1.0,1,1,1,36-45,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,100,2,4,0
1900.0,124.0,0.0,Very_Low,2,100-138%,1,0,1.0,1.0,1.0,40,86,Employed,Private,63,2,2,1.0,1,1,1,56-65,Divorced_Separated,13.0,1.0,Less_than_HS,0,2,2,2,2.0,0,38,400,2,4,1
3000.0,468.0,0.0,Very_Low,3,>400%,1,0,6.0,1.0,1.0,62,03,Not_in_labor_force,Private,64,1,1,1.0,1,1,1,56-65,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,400,2,4,0
0.0,468.0,0.0,,1,>400%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,59,2,1,1.0,1,1,1,56-65,Married,20.0,1.0,Some_college,0,1,2,2,1.0,1,38,400,2,4,0
90000.0,291.0,0.0,Very_High,1,200-400%,1,0,1.0,1.0,1.0,02,07,Employed,Private,39,1,5,1.0,1,1,1,36-45,Never_married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
0.0,45.0,0.0,,1,<100%,0,0,6.0,2.0,2.0,96,48,Not_in_labor_force,Private,38,2,5,3.0,1,1,1,36-45,Never_married,16.0,1.0,HS_diploma,0,1,2,2,1.0,1,38,400,2,4,1
56000.0,378.0,0.0,High,1,200-400%,1,0,1.0,1.0,1.0,32,81,Employed,Private,34,2,1,1.0,1,1,1,26-35,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
35400.0,378.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,47,30,Employed,Private,28,1,1,1.0,1,1,1,26-35,Married,19.0,1.0,Some_college,0,1,1,2,2.0,1,38,400,2,4,0
119000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,1.0,1.0,72,88,Employed,Private,65,1,1,1.0,1,1,1,56-65,Married,17.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,200,2,4,0
40000.0,501.0,0.0,Medium,1,>400%,1,0,1.0,1.0,1.0,47,49,Employed,Private,61,2,1,1.0,1,1,1,56-65,Married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,200,2,4,0
0.0,92.0,1200.0,,2,<100%,0,1,6.0,6.0,1.0,62,07,Not_in_labor_force,Self_employed,65,1,3,1.0,1,1,1,56-65,Divorced_Separated,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,500,2,4,0
60000.0,271.0,0.0,High,1,200-400%,1,0,1.0,2.0,1.0,32,82,Employed,Private,40,2,1,1.0,1,1,1,36-45,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,500,2,4,0
50000.0,271.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,47,48,Employed,Private,43,1,1,1.0,1,1,1,36-45,Married,18.0,1.0,Some_college,0,2,2,2,2.0,0,38,500,2,4,0
45000.0,388.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,63,07,Employed,Private,35,1,1,1.0,1,1,1,26-35,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,400,2,4,0
50000.0,388.0,0.0,Medium,1,200-400%,1,0,1.0,4.0,1.0,20,78,Employed,Government,37,2,1,1.0,1,1,1,36-45,Married,21.0,2.0,Bachelors,1,2,2,2,2.0,0,38,400,2,4,0
0.0,279.0,0.0,,0,200-400%,0,0,6.0,1.0,2.0,58,86,Not_in_labor_force,Private,60,2,1,1.0,1,1,1,56-65,Married,16.0,1.0,HS_diploma,0,1,2,2,1.0,1,38,300,2,4,0
53000.0,279.0,0.0,High,1,200-400%,1,0,1.0,1.0,1.0,48,44,Employed,Private,63,1,1,1.0,1,1,1,56-65,Married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,300,2,4,0
11300.0,279.0,0.0,Very_Low,1,200-400%,1,0,6.0,1.0,1.0,40,86,Not_in_labor_force,Private,19,2,5,1.0,1,1,1,18-25,Never_married,16.0,2.0,HS_diploma,1,2,2,2,2.0,0,38,300,2,4,0
70000.0,449.0,0.0,High,1,>400%,1,0,1.0,7.0,1.0,02,01,Employed,Self_employed,37,1,5,1.0,1,1,1,36-45,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,100,2,4,0
47000.0,373.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,72,87,Employed,Private,62,1,1,1.0,1,1,1,56-65,Married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
30000.0,373.0,0.0,Low,1,200-400%,1,0,1.0,1.0,1.0,40,82,Employed,Private,60,2,1,1.0,1,1,1,56-65,Married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
35200.0,152.0,0.0,Medium,1,138-200%,1,0,1.0,1.0,1.0,87,48,Employed,Private,37,2,5,1.0,1,3,1,36-45,Never_married,18.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
